id,topic,context,sentence,label
18690.txt,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"It is a controversial problem about whether people should have broad knowledge of many academic subjects or not. Different people may make different decisions depending on their background. Some friends of mine think that it is better for them to specialize in one specific subject such as math or music. But according to my own personality and background, I can not agree with them. I think man should have broad knowledge of many academic subjects. Reasons and evidences are listed as follows.","The world now, unlike 100 years ago, needs a man who can only know one subject.",1
1982981.txt,Successful people try new things and take risks rather than only doing what they already know how to do well.,"In the above paragraph author states that successful people take more resources rather than only doing what they already know how to do well. How ever, successful people innovate new things to develop the country more effectively,because they know everything about particular work in that time they need to spend some time on the main drawbacks of a work and how they avoid it, because they need to think effectively and take more risks to implement the new things. For example we take an eroplane ,an eroplane was invented by wright Brothers they are very common people in the world,because they implemented an eroplane by usingbirds. one day they think about how the birds are flying in the air. At that time they had got one idea, that  the birds were having wings. so it was flying in the air.",The Wrights brothers are different and take more risks to implement an aeroplane.,1
525628.txt,Most advertisements make products seem much better than they really are.,"From my point of view, I see that most commercials make goods more attractive and better than they really are. And I found that from my experience and from what I heard from my relatives and friends. Although advertisements sometimes are necessary, there are still a lot of deceiving and misleading things to customers. Also for me is a waste oftime seeing , hearingand reading advertisements. From my own experience I saw an advertisement on the TV about a medicine that would relieve the pain in feet and it was very attractive, so I called for it and after using it for a long time nothing changed. And I heard a lot of stories from my friends and relatives and the same things happened occasionally to them in other stuff that they bought. I know it is sometimes there are advantages from commercials, they will expose as to the new and developed technology, materials and a lot of things. But still there are other ways to know about these things from other sources like departmental research and from the experience of others. I believe commercials were a lot of my time a lot for a lot of reasons, it takes time from me when viewing programs on TV, like news, shows, sports and almost every thing. And commercials also on radio, newspapers, magazines and everywhere. All that is a real waste of time. So I am sure of the fact that advertisements mask the fact of the product and make it much better than it is.","I realize they are not for me those commercials, they make profits for me, so I don't agree with the above statement.",1
1137116.txt,Young people enjoy life more than older people do.,"The following essay focuses on the statement that young people enjoy their life more than older people do. From my point of view there are a lot of things that make me feel like agreeing with this statement. For example younger people are usually not that settled or depending on other people , which makes you enjoy life more and live freely. In younger years one doesn't think that much about the difficulties of life that may appear later on, such as illnesses or financial security problems. Furthermore one usually goes to college or university in younger years where life is most of the time a whole lot of joyful fun anyway, apart from some learning times. So yes, I would say that the circumstances in your younger years make it often easier to really enjoy life than in older years. But on the other hand I think- and I can only think about it because I am in my younger years at the moment - older people as well have their very own way of enjoying life. Surely they'll do it in a different way because it's not all about parties and having fun, but with a life-experience I am sure one can enjoy life at a different level.","Looking back on what life offered for you, everything you've already been able to enjoy and all the goods and bads you've gone through I think one can enjoy life as much as young people.",0
114142.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I agree that students should understand the ideas and concepts better than spending time learning facts. I believe that human civilization has come to the zenith of technology not because of learning the facts, but by understanding the ideas and concepts. There have been advancements in many areas. If humans spent all their time on facts, our lives could have ended in understanding the history of our earlier generation. And we could not have seen progress. There could have been no progress in science.","So, applying the concepts of the facts will move the world to the next levels.",0
115743.txt,Successful people try new things and take risks rather than only doing what they already know how to do well.,"I agree with this statemen. Successful people try new things because they want to get a new degree. There are several reasons for this. All people who have alot of achievements are n't satisfied with trying new things. As their ambitious force them a new achievement, they want to learn new things even if it is risky. They consider taking a risk about one different thing they didn't know before about it because these kinds of people don't like monotone life. In my opinion, this knife is better than the other. Trying new things adds to our lives numerous new concepts. For example, I like playing soccer. When I was in my country, I played soccer every weekend. After for a while, I was bored playing soccer. I want to change something in my life style. Before I came to the US, I didn't know about American football. Now I am learning about it. I also like it, I learnt several new rules about sport, so it encourages me to play it. The other example is about risky. I took a PhD in education for two years in my country. I want to change my education place even if it has many risks. These are spending alot of money, passing the toefl exam, and completing a new phd education in theUS. They didn't know how much money I spent before. I also didn't know Whether or not I would pass the toelf an complete new education. I take People who are successful and develop themselves by trying new things. They create new methods to do something, so they help them to try new things.","Now, we assume that a student who is preparing for toefl.",0
1628652.txt,"In twenty years, there will be fewer cars in use than there are today.","Cars are the best means of transportation and they are the most popular thing around the world,and now a days the house without a car is nothing and that for its uncountable benefits,like shopping,travelling,etc.",",so so that i think that cars will still exist for hundreds of years.",0
1408795.txt,Young people nowadays do not give enough time to helping their communities.,"The world changes very fast. People change with the world and they have to adapt to society in the best way. Young people nowadays have different tasks to do from the people who were young in the past. Today life is very frenetic and a huge number of the actions and activities are really different to those 20 years ago. A young person has to go to college or university, maybe he has to work if he wants to pay for his studies or other activities.","The free time is not a lot, so when a student is free, he usually goes out with his friends and to think about enjoying activities like going to a disco or listening to music.",0
1027947.txt,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"I disagree with the following statement. In fact, i hope to become a person that i'll be specialized in one specific subject. Now, i'm studying mechanical engineering at the university and when i've finished, i'm going to work in an industrial factory. So this is one reason why i don't agree with that opinion.",In fact i always have to learn always and always have knowledge about mechanical problems because this is a condition that it'll let me enter facily in the world of jobs.,0
987670.txt,The best way to travel is in a group led by a tour guide.,"I like to travel with my father more than by myself. I always travel in summer with my family. my father, mother, and younger sister usually go to different countries each year. Traveling with my father is much better for us because, he is the tour guide. First of all, travelling with a tour guide will make the trip short and easy, since the tour guide has experience in his place. He will make my vacation more enjoyable. The second reason is that, the tour guide will choose a good place for me better than I do. One time when I went to a new city I asked for a good place to go and how I could go there. At this point I lost the way. So it saves time going with a tour guide who will take me there in a short time. and i do not need to think of time.","Finally, first think I could teach my son about travelling is to find a good tour guide.",0
1646354.txt,Young people enjoy life more than older people do.,"In my opinion this statement is true. I think this is because young people are at the beginning of their lives and not in the middle or at the end of it. You can recognise it if you start a new job. Generally at the beginning it is interesting, because you have never done it before, but after a few weeks or months you know how to do it and it is becoming less interesting.","Here are some examples of why from my point of view, young people enjoy it more than old people.",0
905111.txt,"In twenty years, there will be fewer cars in use than there are today.","The statement affirms that in twenty years there will be fewer cars than there are today. Agree or do not agree with that statement it is not a matter of mere opinion but a matter of what will be, for the next twenty years, the goals of the governments and their population, and why not the private companies. On the one hand, It could be possible to agree with the statement if we think that in the next twenty years all the states with big populations will be able to offer other secure and massive means for transport, for example. In that case, and only in that case, it could be possible to begin thinking in fewer cars in twenty years from now. That possibility implies that governments will have at least to make strong compromises. One would be with its own population, trying to offer them different effective means of transport for all of them. The second compromise would be with the environment, trying to respect not only the well-known Kyoto Protocol but, of course, trying to avoid any kind of damage to the environment due to pollution problems But on the other hand , we can also view the coin by the other face. Even if technology can be improved during the next twenty years, it will be very difficult for normal people to achieve all the advances. In that case, in the non-developed countries and maybe in many developing countries, cars could keep their own place as the main means of transport. It is not too difficult to think about the implementation of the changes in the case of Africa, the poorest continent of the world. Even in Europe could not be possible to erase or to decrease the number of cars in the next twenty years.","There are many countries with problems in that particular area that have been trying to solve them, such as Italy, Spain and France.",0
625750.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I neither agree, nor disagree with that statement. I think actually both are important. Let me give a personal story that helped me to draw a conclusion to this question. The problem is, if these days somebody is only sophisticated in facts and has not a lot of knowledge about the ideological basis of the facts he knows about, he will probably always have a big problem convincing anyone else for a project or an idea. The modern world leaves a lot of small niches to hide for people who pretend to have a lot of facts -knowledge and who in fact do not read the newspapers"". Both cases are nothing to follow after. But, to tell this right at the beginning of the sentence, both cases are more theoretical-types of beings that in fact do not exist that way and I only use them to illuminate my point of view. For example the former German Chancellor Gerhard Schroeder was often called a big actor, a pretender. A lot of people were convinced, that he did not have much specific knowledge about political programmes from his party or important political decisions. And in fact, I often thought similarly- until I met him one day.",It was a rainy sunday and some friends of mine and I were walking through the bars of Berlin.,0
1187884.txt,Successful people try new things and take risks rather than only doing what they already know how to do well.,"I think that those people that try new things and take risks have more success than those that only do what they already know how to do well. One of the many reasons is that people try new things in their lives because they are looking at how to be altruist and how to be successful. For instance, if I want to be a competitive person sending cars, I need to have many ideas in order to create new models and new types, more strongs, more sures, cheaper and nicer.","I have to try many risks during the elaboration of these cars, I have to risk a lot of money on employers that they be more prepared and I must give them all the necessary resources that the government's law requires.",0
1624635.txt,The best way to travel is in a group led by a tour guide.,"I disagree with what the statement says that the best way to travel is in a group led by a tour guide. I have three different points of view between traveling in a group and traveling individually. First, if you travel in a group led by a tour guide, of course you don't have to plan anything because the tour guide knows everything about what to do or where to go. It saves you time and you don't have to get stressed about planning a trip. However, when I go somewhere I don't know very much, I'd like to research first and study about the place I will go to and the language they speak there. In this process, I will decide where to go and what I want to see during my own research. Also if you study the language of the country you will go to , you don't have to rely on one tour guide to buy something or to order food. While you are planning your trip, you already earn so many things and experience. Second, if you are with the group, you have no choice but what to eat. You have to eat certain food the tour guide has already set up for the group. When you travel, you want to eat the traditional food from local restaurants previous travelers recommended. I am sure a tour guide will take you to some nice place to eat, but you have no choice but to eat something else. Even for the food, I want to research what is the most popular food in that country and I will figure out whether I can eat this food or not.","If not, of course I will look for another place to go.",0
1174342.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,I think that theoretical concepts and ideas are very important to prepare a student and to help him to build his own method of study.,"For example studying latin, with all those calculations or maths gives you a tool to develop your mind schematically.",0
1114004.txt,Most advertisements make products seem much better than they really are.,"I definitely agree that most advertisements make products seem much better than they really are. It's the way to sell products a few times. First of all, for making good products , companies need to have expensive and good materials or things. It does nt matter what kind of product it is, they don't want to spend a lot of money on their products. Because they want to earn more and everybody knows that the best way to sell a product is advertising it. Advertisements show these products as if they are great. Obviously they lie to people. But companies don't know that its not a good idea to do that. Maybe for a few times they will earn more money than they expected. However later on , these products lost their popularity. Because people understand that these products are not as good as they hope. People absolutely know what is good for them. So that company will fall down as fast as it grew up! It will lose all its money, probably more than it earned from the first time. I think the best way to produce products is to make them as well as the company can. After this ,they can advertise it and it will be so successful and popular for the people and actually they can make really good money in that way. I believe that people must be against these kinds of products, because we spend our money on lies and nobody gives it back to us. Maybe if we were against these products that they are not good as adversisements show to us , Maybe our grandchildren wouldn't see this kind of lie and bad products. If we against them and do not buy this kind of company's products , they will be gone. After that actually we can trust the people. We dont have to think twice before we buy something. The most important point here that i wanna focus on is lying to people. If you lie to someone, even though you will tell the truth next time, they wo not believe you. The main point is not to think only about ourselves.",Everybody has to care about other people or even animals too.,0
57409.txt,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,Over the last fifty decades education has been a significant role in people's lives.,Because of that they have research into lots of subjects or just one.,0
1854040.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I agree with what the article says. Some people think understanding ideas and concepts is important for students, and some people think learning facts is important for students. However, from the fact of national surveys and my own experience, I think understanding ideas and concepts is more important for students. First off, I agree with the article because a national survey says some countries which teach ideas and concepts to students in math, and history class usually have ranked in high educated countries in the world. According to the article, in some countries, such as Greenland and Hongkong, which teach students ideas and concepts, adults usually have great insight and memory about what they studied when they were in high schools. However, some countries, which tend to teach students just facts, adults usually don't remember what they studied when they were in high schools. Second, I agree with what the article says because if people study just facts, they can't apply what they studied in daily life.",People are studying to make them knowledgeable.,0
253215.txt,Young people enjoy life more than older people do.,"During life there are different periods and ages which each of them improve wider differences. The point of view of each period depends on the life experience, the good or bad looks, and how we take the events. Because the needs are totally different among ages. When we were children. Our enjoyment is exploring the world which is around us. We could enjoy things with Tyni. But the fears are the biggest in our life, the unknown things making us frezze. In this period we do not worry about studying, working or earning money. It is funny. I agree that it is the best age for enjoying  yourself. The adolescents usually enjoy launching at the adventure. They do not take safe measures. The tool for enjoying is to be reborn. Their worries are their appearance and how good they look. The headache is the study. They are not afraid of troublesome things they feel that they can manage the whole world. They have not always been accepted in society for being problematic and for driving crazy at their parents.",They are noisy people.,0
1830076.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I guess a lot of people had the same problem: You are reading an article about an impressive building (like the Pyramids) and you do not understand how it was built and how hot it was able to resist all the time. In case you understand the idea or concept of the building, you can transfer this knowledge to other buildings. In addition to that you are able to improve the concept for examination by building higher and better buildings. Also you keep the facts better in your mind. In this essay I want to discuss why it is so important to understand concepts and ideas. Firstly, you can transfer the concept when you understand an idea. In case you understand why a boot in the water made of wood swims you are also able to understand why a boat made of steal is still able to swim. Just think of these big super tankers in the atlantic ocean which are crossing the sea. Secondly, you are able to improve the concept. If you are an architect you can build higher buildings when you have understood why high buildings are stable.",Just think of the Eiffel Tower which had for the first time an iron staircase.,0
1818765.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,Shaping of the human thinking style is possible. It is a fact that people from different countries have different reactions to the facts surrounding them. This difference arises from the various education types in schools and the families.,There are two ways to teach something to somebody.,0
908592.txt,Young people enjoy life more than older people do.,"Basically I agree that young people enjoy life more than older people do. What do you think the meaning of 'enjoy' is? Young people can enjoy more kinds of sports than old people do because their physical condition allows them more chances to do things like snowboarding, motorcycle riding, mountain climbing, sky diving which need more wild actions and physical abilities.",No one can say old people can enjoy these sports too.,0
1067059.txt,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"I agree with the statement that specialised knowledge in one subject is better than going for many. Firstly it is not fashionable to have a command on many subjects ,,if you want to really engender this prodigy then you may land on no mans land. And if you select any specific field like Biotechnology, then you can have many things to back its knowledge through involving yourself in many pertinent fields like Molecular Biology , Immunology etc, constituting a part Of Biotechnology but if you want to study Biotechnology with Physics then how can you formulate your concept in those different fields? Also if you have a command of one very specific subject then he can take that for his research work and come up with naive steps to really improve the current state of that particular subject and this is only and only possible when you hone your talent on one subject and study its every aspect in detail ,,and mind you it will take atleast 10 to 15 years to a good command on one subject,, So, one needs to go for his subject of his choice like Chemistry , Physics, Dynamics, fluid mechanicsetc. and take that along in his or her carrer so as to make that his only subject and having a grasp of that subject in detail. One Professor In the Cancer Biology field spends 30 years of research and then too he says at his 60 years of age and 30 years of hard core research experience that he still cannot confidently say what is the "" what is the real cause of uncontrolled check points in the cell cycle"". So above is cancer biology jargon saying that i am not able to understand how this can be modulated in a single step. Now check example and evaluate any person or rather an untellectual on the basis thathow can he or she have command of Many subjects? when a person is not able to get a command on a single topic of his choice.",Also refining your knowledge could leave you with very nice career options as well because you can never be a lecturer of Physics and Bilology simultaneously.,0
121393.txt,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,This statement cannot be used for general lines.,It is better to have a specialization in one specific subject if it involves your work.,0
1624437.txt,Young people enjoy life more than older people do.,I do not agree that young people enjoy life more than older people do. There are some reasons that might suggest this. For example that younger people are normally more healthy than older people. Of course if an old person has to use a wheelchair he is going to enjoy his life less than a younger person without awheelchair. Also younger people might have less obligations and responsibilities than older people.,Studying is supposed to be mainly fun.,0
1132119.txt,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"Having broad knowledge of many academic subjects is better than having limited knowledge only in one subject. If the man has a lot of knowledge he can do so many things in his life. For example, if he knows something regarding electricity he can do electricity in so many areas. In addition to that if he knows something about nursing or how to treat some diseases. People have to read a lot of books containing various topics. For example , he can read a bout his area where he is living a bout his countery. Also, he can read a bout the earth and how it was and how it became now. In addition to that, he should know a bout for example the human body, the human being ,what is the history of him. Also how the petrol is coming and so many things regarding his life. So people have to know many things in their life for their life.",Why is this simple reason that it is if somebody asks you something regarding your counterparty for example and you ca n't answer you will feel ashamed and you will ask yourself what that man will think a bout you you don't have anything a bout your.,0
173637.txt,Successful people try new things and take risks rather than only doing what they already know how to do well.,"I agree that successful people try new things and take risks rather than only do what they already know. I have specific reasons for my opinion. Which mainly support the idea of success and development. The first and most important reason is, that I strongly connect success with challenge. In order to have success I need to have a challenge. You can imagine a man who is responsible for opening a door or gate. He does this every day, without any change. Therefore he has no challenge, because he has done this several times and knows what to do. Without the challenge he can not show success and willn't be recognized by anyone. The second point is that you need to stay open minded and learn to be successful. Everyone recognizes someone as successful if he does something spectacular, new or difficult. In order to do new and difficult things, I need to know my capabilities. These capabilities will need training. Hence if I do stay with the well known and do not train new capabilities, I have less possibilities to choose from. Therefore I am limited in the things I can solve. In contrast staying open minded and learning new things will train my capabilities and give me more tools to solve situations which lead to beingmore successful. The third reason is that you have to prove yourself to be successful. For example your boss will test you before he promotes you. He will give you things to do that are new to you. For that you will have to take risks to solve these problems. Therefore you need to be able to take risks to prove yourself and be successful.",I had this often in my personal career.,0
236714.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"My teacher always gives us facts and information. It's difficult to learn and understand. Once, i asked him about his way of teaching and i gave him my opinion about explaining the ideas to understand them. He thanked me and changed his teaching methods. I agree that it is more important for students to understand ideas and concepts. My reasons are listed below. First of all, understanding ideas helps students to expand their knowledge. If the student gets only the facts without understanding, he will forget this fact fast with any useful. A human has a brain to think and understand facts not just to learn them. Moreover, we must give the student a chance to reach the creative level. Using the brain and understanding ideas, the student is eager to create something new. If he understood how TV was invented, he would think about inventing something new. Finally, your teacher must help you to think and understand the ideas to do well in the exams and your life.",The information is easy for you to understand.,0
1494797.txt,"In twenty years, there will be fewer cars in use than there are today.","I really hope that in a few years the number of cars goes down! Today the cars in our cities are too much:our air is dramatically polluted and this is because of the cars;there is also a lot of traffic and sometimes you take one hour to go only one side of your city. I think that today all people and governments have understood that the problem is big and important:probably in the next few years they are going to approve some policies in order to reduce the number of cars and to offer some substitutive service or to improve the ones that exist. I'm speaking about buses,for short or medium travels, and trains. I think that the government and the citizens of all the world have to cry to obtain this. I think that petrol companies and car industries that probably want the number of cars to increase in the next day can' t be heard by the government because the most important things are our wealth and quality of life. For a family of four, it is quite normal to have two or three cars today. I think this is very dangerous for our society.","If there are a lot of cars the problem is first of all the pollution,that i think is drammatically important and is a necessary solution very soon.",0
1531692.txt,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,I prefer having a broad knowledge of different academic subjects that are specialized in one specific subject.,"Specializing in a specific field is not a weird decision, we can see in our daily lives that there are a lot of people that in the last year of degree decide to continue studying in a specific field of knowledge.",0
307077.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,I agree with the idea that it is more significant for students to understand ideas and concepts than to learn facts.,"First of all, many of the students would prefer the easier and quicker way of understanding.",0
864651.txt,Successful people try new things and take risks rather than only doing what they already know how to do well.,"As a matter of fact being successful requires doing things already known. It is well known that success is based on experience ,hard work, professionalism. On the other hand taking some risks and new things in a small amount wont hurt.","It is absolutely necessary to be cooperative with a hard working attitude ,giving ""quality of your time"" and sometimes quantity to have good results.",0
283355.txt,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"There are different opinions among people concerning whether having broad knowledge of many subjects is more desirable than specializing in one specific subject. Although it is true that having broad knowledge can help people with various problems, as far as I am concerned, I conceive that specializing in one specific subject is more preferable to having broad knowledge in our life. I will present briefly two reasons supporting my idea. The first reason is that because society will change more complicated, the demand for specialized knowledge or skills will increase. In fact, in ancient times, people had to do everything well to survive, but now people don't need to be capable of everything. For example, a famous baseball star can earn enormous amounts of money only because of his abilities at throwing balls fast. The second reason is that in modern society people cannot obtain broad knowledge of many specific subjects. Nowadays, new knowledge and skills are produced so fast and much that we can't keep up with the pace ofdevelopment.","If there is a person that is able, the person's faith is only his or her subjective faith.",0
450321.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I think that it is more important for students to learn facts than it is for them to understand ideas and concepts. My choice is based on two reasons. The first reason is that, if you learn facts, you have direct contact with reality. For example, at university, you can learn more skills if you follow a laboratory than if you follow a lesson of theory.","This is a good way not only for a student, but also for a worker.",0
182182.txt,Most advertisements make products seem much better than they really are.,"I agree with the statement. I have three reasons why I'm support the statement. First, it is natural to make products seem much better than they really are. The advertisement is about the economy. So, making products seem much better is natural.",Please imagine.,0
1961659.txt,Young people nowadays do not give enough time to helping their communities.,"Helping our community is very important. Sometimes we can see some students giving time to helping their communities, but it's not very often. I agree with the idea that young people nowadays do not give enough time to helping their communities. One reason that I think that young people don't spend much time on their communities is the school rules. In high school and college they have a kind of rule -like homework- that a student has to help his or her community at list 10 hoursper year. We might think that school has this kind of rule to teach the importance of helping the community, but the truth is they have this rule because it's hard to see young people giving time to their communities. Some people would say I saw many young people helping their communities but they are doing it because they have to. The second reason is that commissars are in need of helpers. They have a lot of things to do so they need many people.",Most communities do not have enough people to work so they hire some young people.,0
473771.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I think that both of these options are very important for a student. Of course, it depends on what is your field of study. For this reason I would say that I disagree with this statement. For example if you are studyinghistory, it is much more important to learn the facts and the dates of the history passages, than you have to understand ideas and concepts, but of course this is also a very important knowledge that is required ofyou, as a historian , to have. It is really very important, infact a student is studying for this reason, to understand ideas and concepts of what you are studying but I can't say that this is more important than learning facts, because without knowledge of the facts you can't say that you have studied something. I'm thinking about when I was studying mathematics : for me and also because the teacher was very important that we, as students, understood the ideas and concepts behind an algebraic formulation, but of course you need to know very well also the formulation itself. An other reason why I disagree with the statement is that if you are a student you have to learn everything that they are explaining in the lecture or that you read in the text books, you can't say at any time that you have studied this or that fact but you don't remember the facts: I'm thinking at some friends of me that they study something and after a few hours you can ask them somethink and they do not remember anythink, except'm the main ideas. On the other hand, I think that is important in the future, I mean after 10 or more years after your studies, to remember the main ideas and concepts; and it is quite impossible to remember all the learned facts.","At the same time, I don't want to say that I disagree with this statement but it depends a lot on which is your field of study and in which time protection you are looking for.",0
1750751.txt,Successful people try new things and take risks rather than only doing what they already know how to do well.,"I agree with the statement that successful people try new things and take risks rather than only doing what they already know how to do well. I believe that I can state this position through presenting the career of some of my friends. Observing their works and characteristics, most of them are challengers, who always like to try different things from others and like to invent something new that no one has ever thought of.","If they believe that one project that has been planned very well based on their planned strategy through their experiences and collaborations co-works, they are not afraid of taking risks of loosing their fonds.",0
1184947.txt,Successful people try new things and take risks rather than only doing what they already know how to do well.,"""Where there is a will, there is a way"", this may be the successful people's favorite sentence, and may be the key to their success. As a matter of fact it is by willingness that they have reached their goals, and having goals, dreams is already risky. Sometimes achieving one's dream implies that you will have to go further than your natural borders. Success goes with risk, if you do not try to do anything, and then stay with what is secure for you, you will never be successful.","If you are already successful it will be easier for you to try plenty of new things, because you are sure of what you have already achieved.",0
1312131.txt,Successful people try new things and take risks rather than only doing what they already know how to do well.,"People make new things, invent new things that may become popular but if they don't improve their things or try new things somebody is more interesting than them and people forget the success that they had earlier times.","As a result of it Bill Gates, the richest man in the world, will be publishing new types of programs every month or every two months.",0
1148903.txt,Most advertisements make products seem much better than they really are.,"The real cliche advertisement is the one in which a beautiful young woman is eating a great yogurt in a terrific place such as a nice dessert island. Indeed very often the advertisement makes the product seem much better than it is actually. This is really true when we talk about advertisements for goods such as food, cars, clothes. However it is not really the product that is shown to be much better than it is but rather what is around the product. Apparently you always need a cute girl, a handsome guy or a vast shiny house to sell a sausage or a. Tshirt. So it is more the stuff unconsciously linked to the product than the product itself that is shown as better than it really is. Nevertheless in some cases the product is not shown as better than it is. In particular when it is an advertisement not on goods but on services. For example the advertisements are sensibilising on security on the road, or the ad concerning lending money in a bank or concerning insurances. In those cases the advertisement is more serious and there are fewerlies. All things considered I agree that very often the y, but it is not the least surprising and ; most people are aware of it. The goal is to create a need and to increase the sales. In a nutshell i would say that advertising is trying to make products seem much better than in reality but it is oftentimes true for goods and less for services.",But so ; eti ;.,0
505064.txt,The best way to travel is in a group led by a tour guide.,"I agree with the following statement that the best way to travel is in a group led by a tour guide. First,it is very dangerous if one travels alone. When we travel to a new place,we do not know a lot about it. We will have plenty of problems. For example ,we may get lost in the new place;we may not find the right place to have meals and sleep after the whole tiring day. The first day of our trip will be full of finding ,boring and tired. Also,because if we travelled in a group,we could make a lot of new friends. I like to be with other people. It will not make me feel frightened and alone. When one of us is in trouble during the trip,the others will help him,we stay together like a big family. Sometimes after an interesting trip,someone could find his true love. Finally, our travel will become more interesting if we travel in a group led by a tour guide. The tour guide knows a lot of facts about the place which we are travelling to. He will tell us the history of the great interest when we see it.","On the last National Day, I had a short holiday in HangZhou, I traveled alone without a tour guide.",0
1165565.txt,The best way to travel is in a group led by a tour guide.,"The answer to this statement depends on personal life experience and different cultural background. Some people agree with travelling in a group meanwhile others have a negative attitude. However, in my part, I prefer to make my trip alone rather than in a group as my inclination. Among countless reasons , there are two conspicuous aspects as follows. The main reason why I disagree with the statement is that it is not helpful for cultural exchange. If you join a group you can only go to the places which the tour guides lead you to and have no free time to communicate with the local people. IN contrast, travelling alone you get access to the local people' s life and culture. Through talking and living with them, you can have different cultures and perspectives on life. That will only present you with a new culture or tradition of life, also cast a new light on your old viewpoints on the culture and world. there is another reason deserving some words here.",Travelling in a group led by a tutor is a waste of money in some conditions.,0
1950114.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"Nowadays due to the fact of a changing economic situation which asks for highly skilled and qualified people and makes it even more difficult to get a suitable job, it is more important for students to gain the ability to understand ideas and concepts rather than it is to learn facts in order to be special on the job market.",At universities it is important that students do learn the theory of the subject in order to gain a basic knowledge in this sector.,0
1134094.txt,Successful people try new things and take risks rather than only doing what they already know how to do well.,"The discussion about the success of people according to the risk level of their doings should be split into two parts. On the one hand are people, who try new things and take risks to fulfil their goal. On the other hand are people, who do what they already know to do well. Such two different types of handling with risk will reach the final success. People have different kinds of meanings about their own ability to take risks. If I think about such differences, I will talk about two friends of mine. The one boy is about 35 years old. He reached one of the best school examinations with a grade of 1. 2 during his school period. He began studying law and finished university after less than the regular studying time of 4 years with a very good grade. His first contact with the economy or in general with business took place for him with 26 years in a big company as an apprentice for law specific questions for constructing contracts. He was very resistant to risk, maybe because of his first contact with the business world. He had been in such an office and position for almost 9 years without a lot of experience, but also without trying any higher risk, than going home early then 10 minutes before the regular business closing time. My second example is a boy, who is 28 years old. He finished school with a grade around 2.","5, which was the middlefield in his final examination year.",0
