,title,text,sents,coherence_per_sent,cohesion_per_sent,consistency_per_sent,relevance_per_sent
706,Most advertisements make products seem much better than they really are.,"These days, advertisements are a really important part for companies. People who make ideas for advertisements always try to find creative and impressive ideas. In my view, it can't be avoided for companies to make products seem much better than they really are in their advertisements. There are so many advertisements in the world and companies want people to be interested in their products. Besides, to make interesting advertisements, they have to show only good points of their products instead of short points. First, most advertisements are made to grab people's eyes. For example, we can see so many advertisements for cell phones on TV. However, they are all just cell phones which help our communication with more conveniences. But every cell phone company makes their own advertisements differently from others, because they need to grab people's eyes. And it will be connected right away with their selling. Also, the advertisements have to show only good points to people instead of short points.","[""These days, advertisements are a really important part for companies. People who make ideas for advertisements always try to find creative and impressive ideas. In my view, it can't be avoided for companies to make products seem much better than they really are in their advertisements. There are so many advertisements in the world and companies want people to be interested in their products. Besides, to make interesting advertisements, they have to show only good points of their products instead of short points. First, most advertisements are made to grab people's eyes. For example, we can see so many advertisements for cell phones on TV. However, they are all just cell phones which help our communication with more conveniences. But every cell phone company makes their own advertisements differently from others, because they need to grab people's eyes. And it will be connected right away with their selling."", 'Also, the advertisements have to show only good points to people instead of short points.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
707,"In twenty years, there will be fewer cars in use than there are today.",With the rashly development of the automobile industries in the 1950's the use of cars increased exorbitantly. By the following years to date most households have at least one car or sometimes more than that. After this explosive growth in applying a car the awareness of polluting and damaging the environment is also increasing.,"[""With the rashly development of the automobile industries in the 1950's the use of cars increased exorbitantly. By the following years to date most households have at least one car or sometimes more than that."", 'After this explosive growth in applying a car the awareness of polluting and damaging the environment is also increasing.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
708,Young people nowadays do not give enough time to helping their communities.,"Nowadays, people however their age, are selfish because of the values conveyed by modern society and capitalistvalues. Indeed, everybody thinks about themselves so young people have grown up in this atmosphere of ''me and myself''. Life goes fast and we want to pursue and achieve our plans because today everything is planned per advance and there is no time for civic behaviour.","[""Nowadays, people however their age, are selfish because of the values conveyed by modern society and capitalistvalues. Indeed, everybody thinks about themselves so young people have grown up in this atmosphere of ''me and myself''."", 'Life goes fast and we want to pursue and achieve our plans because today everything is planned per advance and there is no time for civic behaviour.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
709,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"Yeh , it is more important for students to understand ideas and concepts than it is for them to learn facts, because it will help them to have a grip on the concept. Studying the concept with out any idea will not develop the knowledge of the student, the student's knowledge develops only when he thinks about the topic.","['Yeh , it is more important for students to understand ideas and concepts than it is for them to learn facts, because it will help them to have a grip on the concept.', ""Studying the concept with out any idea will not develop the knowledge of the student, the student's knowledge develops only when he thinks about the topic.""]","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
710,Successful people try new things and take risks rather than only doing what they already know how to do well.,"I am agrre with the statement 'Successful people try new things and take risks rather than only doing what they already know how to do well'. Successful people always think about new things. Because that is their confident behaviour to achieve their goals. If they find any new problem they will solve or they can think about how to solve that problem. And they are perfect in that because they are already doing their present job well. The people who are already successful in their field are able to take any risks for new things. Successful people try new things because they know all the secrets to reaching the new goal. And they are able to face the problems occurring with new things. They try and they can easily do new things. For example, consider a successful soft ware engineer working with a company. Assume, he works on projects with 'C-Language', and he is very successful in that field. However, he has to learn the new upcoming software like ""JAVA"", ""ORACLE"", ""VB. NET"", and ""SAP"" programmes. And he may take risks with those courses. He attended coaching to learn those skills at the time after completion of his work in his present job. He can make more effort to learn those things. Because he has to enter that field to work. then confidently he can succeed in his thoughts. Another example, imagine a successful state player of any game, he succeeded in his team with the state players.","['I am agrre with the statement \'Successful people try new things and take risks rather than only doing what they already know how to do well\'. Successful people always think about new things. Because that is their confident behaviour to achieve their goals. If they find any new problem they will solve or they can think about how to solve that problem. And they are perfect in that because they are already doing their present job well. The people who are already successful in their field are able to take any risks for new things. Successful people try new things because they know all the secrets to reaching the new goal. And they are able to face the problems occurring with new things. They try and they can easily do new things. For example, consider a successful soft ware engineer working with a company. Assume, he works on projects with \'C-Language\', and he is very successful in that field. However, he has to learn the new upcoming software like ""JAVA"", ""ORACLE"", ""VB. NET"", and ""SAP"" programmes. And he may take risks with those courses. He attended coaching to learn those skills at the time after completion of his work in his present job. He can make more effort to learn those things. Because he has to enter that field to work. then confidently he can succeed in his thoughts.', 'Another example, imagine a successful state player of any game, he succeeded in his team with the state players.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
711,Most advertisements make products seem much better than they really are.,"Advertisements are increasingly present in our everyday life, in several supports and in several ways. To wonder if advertisements make products seem better than they really are could be seen as a nonsense question, because precisely the aim of an ad is to make a product unacceptable. That is why I agree with this statement.","['Advertisements are increasingly present in our everyday life, in several supports and in several ways. To wonder if advertisements make products seem better than they really are could be seen as a nonsense question, because precisely the aim of an ad is to make a product unacceptable.', 'That is why I agree with this statement.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
712,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I agree with the statement that it is more important for students to understand ideas than to learn facts, but with some limitations. I think that for young people it is very important to understand concepts in a deep way because after graduation they should use what they have learned. So it is good that universities force students to study a lot and do conceptual exams. But many of the people that attend university are not young, and for them i think that the lessons have to be more interactive and with facts. Infact they need to match what they are studying with what they have learned from their experience. For a young student this is not so important because we do not have work experience. I attend the second year of an undergraduate course in Bocconi, a university of economy in milan. During the course often happens that the lesson is boring. The lessons usually take about 2 hours each and it's difficult to keep the concentration during all the time. It will be better if sometimes the lessons contain facts because that helps to hold the concentration and sometimes helps to understand concepts. With this type of lesson students can both learn concepts and facts, and start to understand how the things they are studying are related to the work. In my opinion good universities should prepare you with lots of concepts but also with some real examples to apply what you have learned. Moreover you can change your ideas during your life but before you have to understand that idea.","[""I agree with the statement that it is more important for students to understand ideas than to learn facts, but with some limitations. I think that for young people it is very important to understand concepts in a deep way because after graduation they should use what they have learned. So it is good that universities force students to study a lot and do conceptual exams. But many of the people that attend university are not young, and for them i think that the lessons have to be more interactive and with facts. Infact they need to match what they are studying with what they have learned from their experience. For a young student this is not so important because we do not have work experience. I attend the second year of an undergraduate course in Bocconi, a university of economy in milan. During the course often happens that the lesson is boring. The lessons usually take about 2 hours each and it's difficult to keep the concentration during all the time. It will be better if sometimes the lessons contain facts because that helps to hold the concentration and sometimes helps to understand concepts. With this type of lesson students can both learn concepts and facts, and start to understand how the things they are studying are related to the work. In my opinion good universities should prepare you with lots of concepts but also with some real examples to apply what you have learned."", 'Moreover you can change your ideas during your life but before you have to understand that idea.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
713,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"The department I am currently studying has a policy to encourage all the students to specialize in finance or marketing. The logic behind it is that you can not make smart choices if you have less and broad knowledge in a specific topic. I totally agree with the idea that focusing is better. Because I believe that you can not talk or make comments about every topic in the world and specializing encourages you to learn more and makes you love the topic more. Firstly having broad knowledge of many academic subjects only gives small opinions about them and one can not know the details. Therefore the ability to make a comment on the subject and talking about the issue becomes impossible. For instance someone who watched only the teaser of a film can only tell one or two sentences. However a person who watched the film and read many things from the magazines about the film can make comments or discuss the film. Thus, people having less about a topic have not the right to discuss this issue and can not be able to make smart comments. Secondly knowing a lot of things about an issue encourages learning the topic more and makes love the topic. Because beauty hides in the details. When I start to learn about a topic it always seems to me very boring and hard to understand.","['The department I am currently studying has a policy to encourage all the students to specialize in finance or marketing. The logic behind it is that you can not make smart choices if you have less and broad knowledge in a specific topic. I totally agree with the idea that focusing is better. Because I believe that you can not talk or make comments about every topic in the world and specializing encourages you to learn more and makes you love the topic more. Firstly having broad knowledge of many academic subjects only gives small opinions about them and one can not know the details. Therefore the ability to make a comment on the subject and talking about the issue becomes impossible. For instance someone who watched only the teaser of a film can only tell one or two sentences. However a person who watched the film and read many things from the magazines about the film can make comments or discuss the film. Thus, people having less about a topic have not the right to discuss this issue and can not be able to make smart comments. Secondly knowing a lot of things about an issue encourages learning the topic more and makes love the topic. Because beauty hides in the details.', 'When I start to learn about a topic it always seems to me very boring and hard to understand.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
714,Young people enjoy life more than older people do.,"Some people think that young people enjoy life more than older people, while others think that older people enjoy life more than younger people. I think that young people enjoy life more than older people because they have a lot of time to do whatever they want and also they are not married. I think that young people can enjoy life more than older people because young people have a lot of time to do everything.","['Some people think that young people enjoy life more than older people, while others think that older people enjoy life more than younger people. I think that young people enjoy life more than older people because they have a lot of time to do whatever they want and also they are not married.', 'I think that young people can enjoy life more than older people because young people have a lot of time to do everything.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
715,Young people enjoy life more than older people do.,"For some reasons we think that young people enjoy life more than older people do. At first sight we can state this because it is clear that it is easier to be young, in good health with future perspectives than to be old, to suffer and to count the years before dying. Besides, parents often say to children that they are lucky. I can't deny that being old is not a very funny thing at all for the body, for the health but on the other hand it implies that you have lived a lot of differentthings, you have found your way, you have children and maybe little children. in a few words at this age, people have done more difficult things and they can use their time for pleasure, for resting, for what they want. On the other hand, being young is not such an easy thing and it is often a difficult part of life, throughout the teenage period. indeed teenage years are the time of self construction,the time to discover love, problems, to take the first decisions. And that is not an easy thing because teenagers don't have a lot of experience yet neither self confidence. In addition, youth is a tricky period concerning relationships: young people are not nice to each other and a lot of them suffer a lot during this time. Youth and more particularly teenagers are transitions and changes times and because of that they're not always cool and easy.","[""For some reasons we think that young people enjoy life more than older people do. At first sight we can state this because it is clear that it is easier to be young, in good health with future perspectives than to be old, to suffer and to count the years before dying. Besides, parents often say to children that they are lucky. I can't deny that being old is not a very funny thing at all for the body, for the health but on the other hand it implies that you have lived a lot of differentthings, you have found your way, you have children and maybe little children. in a few words at this age, people have done more difficult things and they can use their time for pleasure, for resting, for what they want. On the other hand, being young is not such an easy thing and it is often a difficult part of life, throughout the teenage period. indeed teenage years are the time of self construction,the time to discover love, problems, to take the first decisions. And that is not an easy thing because teenagers don't have a lot of experience yet neither self confidence. In addition, youth is a tricky period concerning relationships: young people are not nice to each other and a lot of them suffer a lot during this time."", ""Youth and more particularly teenagers are transitions and changes times and because of that they're not always cool and easy.""]","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
716,"In twenty years, there will be fewer cars in use than there are today.","I do not agree with this statement that in twenty years there will be fewer cars than there are today. I dont agree with this because, firstly,when technology is increasing there will be more cars in use than there are today. with the increasing technology we can have cars which seem the same as being in our home.","['I do not agree with this statement that in twenty years there will be fewer cars than there are today. I dont agree with this because, firstly,when technology is increasing there will be more cars in use than there are today.', 'with the increasing technology we can have cars which seem the same as being in our home.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
717,The best way to travel is in a group led by a tour guide.,"Everyone wants to know about the world around him or her for better understanding of different cultural back groundsand also to explore new things. This unquenchable desire for humans not only leads him to travel to different places on the earth but also to other parts of the universe. In the fast moving era everything in the world is constantly changing ,especially when it comes to time. Having a proper timetable is the most valuable key to a better life.","['Everyone wants to know about the world around him or her for better understanding of different cultural back groundsand also to explore new things. This unquenchable desire for humans not only leads him to travel to different places on the earth but also to other parts of the universe. In the fast moving era everything in the world is constantly changing ,especially when it comes to time.', 'Having a proper timetable is the most valuable key to a better life.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
718,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"In today's world, having broad knowledge can definitely help people in society. They can apply for divers jobs, or they can even have two jobs, contrary to someone who is specialized in only one subject. But being specialized in only one subject means that the person knows his job perfectly, so he can have more chances to be hired for a specific kind of job. In my opinion, I think that having a broad knowledge is better than specializing in only one subject. We were spoken with my american civilisation teacher about that. Is it better to do his master's and to continue his doctorate on the same topic or should we change to show our skills? That day I simply told him that knowledge is one of the most important things in life, we use it at school, but we can use it to give help to some people, for example, in high school, or in the middle class. We can also be teachers. We can teach French and English for example. Moreover, it is not only to help people but also for us. We can prove to ourselves that we can learn different subjects, we can understand them, and finally be good at them. It can be seen as a way to be proud of ourselves and have the feeling of being part of society, as far as we are concerned by many points. However, having broad knowledge means studying and also learning a lot, so we can be tired because of it, and not share time with our friends, our family, going to the cinema. It looks like having no fun, and to consider it that way, life can be boring.","[""In today's world, having broad knowledge can definitely help people in society. They can apply for divers jobs, or they can even have two jobs, contrary to someone who is specialized in only one subject. But being specialized in only one subject means that the person knows his job perfectly, so he can have more chances to be hired for a specific kind of job. In my opinion, I think that having a broad knowledge is better than specializing in only one subject. We were spoken with my american civilisation teacher about that. Is it better to do his master's and to continue his doctorate on the same topic or should we change to show our skills? That day I simply told him that knowledge is one of the most important things in life, we use it at school, but we can use it to give help to some people, for example, in high school, or in the middle class. We can also be teachers. We can teach French and English for example. Moreover, it is not only to help people but also for us. We can prove to ourselves that we can learn different subjects, we can understand them, and finally be good at them. It can be seen as a way to be proud of ourselves and have the feeling of being part of society, as far as we are concerned by many points. However, having broad knowledge means studying and also learning a lot, so we can be tired because of it, and not share time with our friends, our family, going to the cinema."", 'It looks like having no fun, and to consider it that way, life can be boring.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
719,The best way to travel is in a group led by a tour guide.,"Travelling is one of the most popular pastimes for most people. When you decide to have a holiday, should you join in with a group led by a tour guide or travel alone? In my opinion, both of them have merits. Travelling with a group led by a tour guide may be easier and more comfortable than travelling by yourself. The guide will arrange everything for you, all you should do is just follow his/her guide. In addition, the members of the group will help each other and share their feelings about the scenery with others, which will make the tour more interesting and fun. Furthermore, travelling with a group can save you some money. For example, you can share a hotel with your groupmember.","['Travelling is one of the most popular pastimes for most people. When you decide to have a holiday, should you join in with a group led by a tour guide or travel alone? In my opinion, both of them have merits. Travelling with a group led by a tour guide may be easier and more comfortable than travelling by yourself. The guide will arrange everything for you, all you should do is just follow his/her guide. In addition, the members of the group will help each other and share their feelings about the scenery with others, which will make the tour more interesting and fun. Furthermore, travelling with a group can save you some money.', 'For example, you can share a hotel with your groupmember.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
720,Successful people try new things and take risks rather than only doing what they already know how to do well.,"This is not completely true. Indeed, I think that success is achievable in both ways. Some people build emperors doing the same thing all life long, quite as a south-italian farmer emigrated to Canada after World War II.","['This is not completely true. Indeed, I think that success is achievable in both ways.', 'Some people build emperors doing the same thing all life long, quite as a south-italian farmer emigrated to Canada after World War II.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
721,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"Humans and study are connected very closely. People start to learn from when they are born. We have to learn language, ways of living, and many subjects in the school. I think the bigger knowledge is the better. It is good for people's minds, solving many problems simultaneously. First of all, knowing many things is helpful to someone's life. From learning many academic subjects, we can broaden our knowledge and common sense. Also, we can meet many people who study other fields, and speak to each other. Not only can we develop our social skills, but our thoughts are getting bigger. We can see other sides of society too.","[""Humans and study are connected very closely. People start to learn from when they are born. We have to learn language, ways of living, and many subjects in the school. I think the bigger knowledge is the better. It is good for people's minds, solving many problems simultaneously. First of all, knowing many things is helpful to someone's life. From learning many academic subjects, we can broaden our knowledge and common sense. Also, we can meet many people who study other fields, and speak to each other. Not only can we develop our social skills, but our thoughts are getting bigger."", 'We can see other sides of society too.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
722,Successful people try new things and take risks rather than only doing what they already know how to do well.,"Mankind always needs to take risks to achieve good life standards therefore taking risks is a very important aspect of human life. Some think that doing what they already know how to do well is better, contrary to those who think that trying new things and taking risks is more important to be successful. In my opinion, I personally agree with the second idea. These are the following reeasons. First of all, taking risks is important to struggle with the difficult life conditions. For example, some people prefer to do only one sport which is really easy such as jogging, cycling. Of course all sports are beneficial for most of them. However , if people want to enjoy life more and be more healthy , they should try new and risky sports. They shouldn't be afraid of them doing risky sports. In addition to this, taking risks is a fundamental issue because of the experience of life more deeply. For instance, i always do the most difficult tests first at school. Because i want to see my worst result first and then decide what can i do to improve it. Although it means taking risks, i prefer to do it and anytime i am not in a bad situation.","[""Mankind always needs to take risks to achieve good life standards therefore taking risks is a very important aspect of human life. Some think that doing what they already know how to do well is better, contrary to those who think that trying new things and taking risks is more important to be successful. In my opinion, I personally agree with the second idea. These are the following reeasons. First of all, taking risks is important to struggle with the difficult life conditions. For example, some people prefer to do only one sport which is really easy such as jogging, cycling. Of course all sports are beneficial for most of them. However , if people want to enjoy life more and be more healthy , they should try new and risky sports. They shouldn't be afraid of them doing risky sports. In addition to this, taking risks is a fundamental issue because of the experience of life more deeply. For instance, i always do the most difficult tests first at school. Because i want to see my worst result first and then decide what can i do to improve it."", 'Although it means taking risks, i prefer to do it and anytime i am not in a bad situation.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
723,The best way to travel is in a group led by a tour guide.,I disagree with the idea. I want to travel alone. I have 2 reasons for this idea. I do not have a lot of time to travel.,"['I disagree with the idea. I want to travel alone. I have 2 reasons for this idea.', 'I do not have a lot of time to travel.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
724,"In twenty years, there will be fewer cars in use than there are today.","Will there be fewer cars in use than there are today? I agree so insofar as with the rapid development of new technology which could reshape the way people live their lives and people communicate with each other. However, in careful consideration, I think that there will be more cars than there are today concerning the increasing wealth of individuals and the separation between the working area and the living area. Admittedly, with the complete development of the public transportation system such as the development of underground transportation, the system will obtain larger capacity , which would be a replacement to the use of cars. However, according to a statistical survey, there is also an increase in the population. On the other hand, the development of the Internet will reshape the way people communicate with each other, which means that people will not have to communicate with each other through public transportation, however, it does not mean that people will replace the traditional way of communicating. Some important conferences must be held face -to-face. Furthermore, I agree with the statement that there will be an increase in cars due to the increasing wealth of individuals. It is human nature to enjoy the achievement of wealth, so, in this case, people will intend to buy some staff such as cars to encourage themselves.","['Will there be fewer cars in use than there are today? I agree so insofar as with the rapid development of new technology which could reshape the way people live their lives and people communicate with each other. However, in careful consideration, I think that there will be more cars than there are today concerning the increasing wealth of individuals and the separation between the working area and the living area. Admittedly, with the complete development of the public transportation system such as the development of underground transportation, the system will obtain larger capacity , which would be a replacement to the use of cars. However, according to a statistical survey, there is also an increase in the population. On the other hand, the development of the Internet will reshape the way people communicate with each other, which means that people will not have to communicate with each other through public transportation, however, it does not mean that people will replace the traditional way of communicating. Some important conferences must be held face -to-face. Furthermore, I agree with the statement that there will be an increase in cars due to the increasing wealth of individuals.', 'It is human nature to enjoy the achievement of wealth, so, in this case, people will intend to buy some staff such as cars to encourage themselves.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
725,Successful people try new things and take risks rather than only doing what they already know how to do well.,"I agree with the statement that successful people try new things and take risks rather than only doing what they already know how to do well. I believe that I can state this position through presenting the career of some of my friends. Observing their works and characteristics, most of them are challengers, who always like to try different things from others and like to invent something new that no one has ever thought of. If they believe that one project that has been planned very well based on their planned strategy through their experiences and collaborations co-works, they are not afraid of taking risks of loosing their fonds.","['I agree with the statement that successful people try new things and take risks rather than only doing what they already know how to do well. I believe that I can state this position through presenting the career of some of my friends. Observing their works and characteristics, most of them are challengers, who always like to try different things from others and like to invent something new that no one has ever thought of.', 'If they believe that one project that has been planned very well based on their planned strategy through their experiences and collaborations co-works, they are not afraid of taking risks of loosing their fonds.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
726,"In twenty years, there will be fewer cars in use than there are today.","The car is one of the most important machines man has created. Human life has changed a lot since this machine, which at first was exclusive but which now is considered as one of the most necessary, was invented. The car has become one of the most important ways of moving around. It is used for every type of trip : long trips, where its use is less common, or short ones, that we ca not imagine doing without sitting on the wheal. New generations have become more dependent on cars than old ones. Nowadays the cities are not built for walking. The distances from one place to another are so big that noone can go walking from here to there without getting exhausted. The new type of city makes the need for cars greater: the jobs are usually allocated to the city, but the houses are placed on the suburbs. For example in the states they are areas for everything, nothing is mixed. What I mean is that the houses are all together, then you have the mall area, then you have the area where the offices are placed etcetera. Some people will say that public transport could make or need cars lighter, but the truth is that it does not work. People drive cars because they have concrete needs that they need to fulfil.","['The car is one of the most important machines man has created. Human life has changed a lot since this machine, which at first was exclusive but which now is considered as one of the most necessary, was invented. The car has become one of the most important ways of moving around. It is used for every type of trip : long trips, where its use is less common, or short ones, that we ca not imagine doing without sitting on the wheal. New generations have become more dependent on cars than old ones. Nowadays the cities are not built for walking. The distances from one place to another are so big that noone can go walking from here to there without getting exhausted. The new type of city makes the need for cars greater: the jobs are usually allocated to the city, but the houses are placed on the suburbs. For example in the states they are areas for everything, nothing is mixed. What I mean is that the houses are all together, then you have the mall area, then you have the area where the offices are placed etcetera. Some people will say that public transport could make or need cars lighter, but the truth is that it does not work.', 'People drive cars because they have concrete needs that they need to fulfil.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
727,Young people enjoy life more than older people do.,"I agree with the statement that young people enjoy life more than older people do. As time goes by, older people get more experience from their lives and they already have some fierce. So many older people don't want to try new things such as education, travelling, and culture, etc. But young people are different. They are ambitious and they are always willing to learn new things. I usually get happiness from learning. In my opinion, I think young people enjoy life more than older people do because older people have less chance to learn rather than young people. As time goes by, the number of entertainment increases. In the past, people worked for a living but now people make money for the entertainment and qualities of their lives. Young people have more opportunities to enjoy their lives than older people do. For example, my father is a very hard-worker and he doesn't have free time for himself. Sometimes, he looks like a working robot. I want him not to work too hard and do whatever he likes but working has become his routine life. My father has worked hard for the living and he can't stop working even though he is rich enough. I think my father is similar to any older people. The goal of life is different for young people and older people. So I think young people enjoy life more than older people do. I can't say which generation is happier than the other generation because everyone has different conceptions of happiness. It doesn't matter how people live but it is important to enjoy their own lives.","[""I agree with the statement that young people enjoy life more than older people do. As time goes by, older people get more experience from their lives and they already have some fierce. So many older people don't want to try new things such as education, travelling, and culture, etc. But young people are different. They are ambitious and they are always willing to learn new things. I usually get happiness from learning. In my opinion, I think young people enjoy life more than older people do because older people have less chance to learn rather than young people. As time goes by, the number of entertainment increases. In the past, people worked for a living but now people make money for the entertainment and qualities of their lives. Young people have more opportunities to enjoy their lives than older people do. For example, my father is a very hard-worker and he doesn't have free time for himself. Sometimes, he looks like a working robot. I want him not to work too hard and do whatever he likes but working has become his routine life. My father has worked hard for the living and he can't stop working even though he is rich enough. I think my father is similar to any older people. The goal of life is different for young people and older people. So I think young people enjoy life more than older people do. I can't say which generation is happier than the other generation because everyone has different conceptions of happiness."", ""It doesn't matter how people live but it is important to enjoy their own lives.""]","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
728,Young people nowadays do not give enough time to helping their communities.,"I strongly disagree with this statement, as i do not see why it would be correct. It contains no arguments to support its claim. Young people do give enough time to helping their communities nowadays, as they always have. I do not see the reason for elderly people to believe in this statement, or to view our youth in a critical manner. Yes, the youth might be somewhat different than the generation of people they grew up in, but it does not need to be different in a negative way. Their criticism merely demonstrates their inability to take responsibility or to adapt to recent events, which would bring about a difference in mentality in the next generation. Most probably people making such a statement are not satisfied with their own contribution to their communities and will try to ease their minds by making such a claim. Often pensioners who have nothing better to do, i. e. make no contribution to their communities, make such a claim. This statement is in no way a constructive statement, as it gives no suggestion of changing the circumstances. Therefore the person putting forth this statement is not helping his community in doing so. This statement is so broad, that it is hard for me to think of any specific examples out of my head, but in general, young people are the people who drive a community and contribute to its culture through their motivation. This claim is nonsense.","['I strongly disagree with this statement, as i do not see why it would be correct. It contains no arguments to support its claim. Young people do give enough time to helping their communities nowadays, as they always have. I do not see the reason for elderly people to believe in this statement, or to view our youth in a critical manner. Yes, the youth might be somewhat different than the generation of people they grew up in, but it does not need to be different in a negative way. Their criticism merely demonstrates their inability to take responsibility or to adapt to recent events, which would bring about a difference in mentality in the next generation. Most probably people making such a statement are not satisfied with their own contribution to their communities and will try to ease their minds by making such a claim. Often pensioners who have nothing better to do, i. e. make no contribution to their communities, make such a claim. This statement is in no way a constructive statement, as it gives no suggestion of changing the circumstances. Therefore the person putting forth this statement is not helping his community in doing so. This statement is so broad, that it is hard for me to think of any specific examples out of my head, but in general, young people are the people who drive a community and contribute to its culture through their motivation.', 'This claim is nonsense.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
729,"In twenty years, there will be fewer cars in use than there are today.","Since the beginning of the 90`s, technology has been developing at an incredible speed and it has been developed at this speed in many areas. We talked about technology ` s speed. But what about real speed? For many years technology's main concern was always speed. In our modern world speed plays a key role in every field. Speed means time and time is cash. Speed means efficiency. Speed means so many important things nowadays. So what did technology do about speed? We began our journey with finding the wheels. And then everything changed. We invented trains. And then cars and then planes and now we have even space shuttles. But from all of these vehicles,cars are the most important ones.","[""Since the beginning of the 90`s, technology has been developing at an incredible speed and it has been developed at this speed in many areas. We talked about technology ` s speed. But what about real speed? For many years technology's main concern was always speed. In our modern world speed plays a key role in every field. Speed means time and time is cash. Speed means efficiency. Speed means so many important things nowadays. So what did technology do about speed? We began our journey with finding the wheels. And then everything changed. We invented trains. And then cars and then planes and now we have even space shuttles."", 'But from all of these vehicles,cars are the most important ones.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
